2014	SIGMOD '14	BabbleFlow: A Translator for Analytic Data Flow Programs	{u'Alkis Simitsis': u'HP Labs, Palo Alto, CA, USA', u'Petar Jovanovic': u'UPC - BarcelonaTech, Barcelona, Spain', u'UPC - BarcelonaTech, Barcelona, Spain': u'HP Labs, Palo Alto, CA, USA'}	SQL, analytics flows, code generation, language, translation
2014	SIGMOD '14	NaLIR: An Interactive Natural Language Interface for Querying Relational Databases	{u'Fei Li': u'University of Michigan, Ann Arbor, MI, USA', u'University of Michigan, Ann Arbor, MI, USA': u'University of Michigan, Ann Arbor, MI, USA'}	natural language interface, relational database, usability
2014	SIGMOD '14	Palette: Enabling Scalable Analytics for Big-memory, Multicore Machines	{u'Fei Chen': u'HP Labs, Palo Alto, CA, USA', u'Tere Gonzalez': u'HP Labs, Palo Alto, CA, USA', u'HP Labs, Palo Alto, CA, USA': u'HP Labs, Palo Alto, CA, USA', u'Manish Marwah': u'HP Labs, Palo Alto, CA, USA', u'Jun Li': u'HP Labs, Palo Alto, CA, USA'}	hadoop, multi-core, numa-aware
2014	SIGMOD '14	VQA: Vertica Query Analyzer	{u'Alkis Simitsis': u'HP Labs, Palo Alto, CA, USA', u'HP Labs, Palo Alto, CA, USA': u'HP Labs, Palo Alto, CA, USA'}	SQL, SQL query analysis, SQL query monitoring, parallel database
2014	SIGMOD '14	One DBMS for All: The Brawny Few and the Wimpy Crowd	{u'Tobias M\xfchlbauer': u'Technische Universit\xe4t M\xfcnchen, Munich, Germany', u'Wolf R\xf6diger': u'Technische Universit\xe4t M\xfcnchen, Munich, Germany', u'Technische Universit\xe4t M\xfcnchen, Munich, Germany': u'Technische Universit\xe4t M\xfcnchen, Munich, Germany', u'Robert Seilbeck': u'Technische Universit\xe4t M\xfcnchen, Munich, Germany'}	brawny, energy efficiency, high performance, wimpy
2014	SIGMOD '14	Demonstrating Efficient Query Processing in Heterogeneous Environments	{u'Dirk Habich': u'Technische Universit\xe4t Berlin, Berlin, Germany', u'Mario Ludwig': u'Technische Universit\xe4t Dresden, Dresden, Germany', u'Tomas Karnagel': u'Technische Universit\xe4t Dresden, Dresden, Germany', u'Technische Universit\xe4t Dresden, Dresden, Germany': u'Technische Universit\xe4t Berlin, Berlin, Germany', u'Matthias Hille': u'Technische Universit\xe4t Dresden, Dresden, Germany'}	hardware-oblivious data processing, heterogeneous hardware, modern hardware architecture, operator placement, query optimization
2014	SIGMOD '14	ERIS Live: A NUMA-aware In-memory Storage Engine for Tera-scale Multiprocessor Systems	{u'Tim Kiefer': u'Technische Universit\xe4t Dresden, Dresden, Germany', u'Thomas Kissinger': u'Technische Universit\xe4t Dresden, Dresden, Germany', u'Benjamin Schlegel': u'Technische Universit\xe4t Dresden, Dresden, Germany', u'Technische Universit\xe4t Dresden, Dresden, Germany': u'Technische Universit\xe4t Dresden, Dresden, Germany'}	eris, in-memory, multiprocessors, numa, scalability, storage engine
2014	SIGMOD '14	Versatile Optimization of UDF-heavy Data Flows with Sofa	{u'Humboldt-Universit\xe4t zu Berlin, Berlin, Germany': u'Humboldt-Universit\xe4t zu Berlin, Berlin, Germany', u'Astrid Rheinl\xe4nder': u'Humboldt-Universit\xe4t zu Berlin, Berlin, Germany', u'Anja Kunkel': u'Humboldt-Universit\xe4t zu Berlin, Berlin, Germany', u'Martin Beckmann': u'Humboldt-Universit\xe4t zu Berlin, Berlin, Germany'}	non-relational data flows, query optimization, user-defined functions
2014	SIGMOD '14	A Pivotal Prefix Based Filtering Algorithm for String Similarity Search	{u'Dong Deng': u'Tsinghua University, Beijing, China', u'Guoliang Li': u'Tsinghua University, Beijing, China', u'Tsinghua University, Beijing, China': u'Tsinghua University, Beijing, China'}	edit distance, pivotal prefix filter, similarity search
2014	SIGMOD '14	InsightNotes: Summary-based Annotation Management in Relational Databases	{u'Worcester Polytechnic Institute, Worcester, MA, USA': u'Worcester Polytechnic Institute, Worcester, MA, USA', u'Dongqing Xiao': u'Worcester Polytechnic Institute, Worcester, MA, USA'}	annotation management, query processing, summarization
2014	SIGMOD '14	Knowledge Expansion over Probabilistic Knowledge Bases	{u'Yang Chen': u'University of Florida, Gainesville, FL, USA', u'University of Florida, Gainesville, FL, USA': u'University of Florida, Gainesville, FL, USA'}	databases, knowledge bases, probabilistic reasoning
2014	SIGMOD '14	OPT: A New Framework for Overlapped and Parallel Triangulation in Large-scale Graphs	{u'Jinha Kim': u'Pohang University of Science and Technology (POSTECH), Pohang, South Korea', u'Pohang University of Science and Technology (POSTECH), Pohang, South Korea': u'Pohang University of Science and Technology (POSTECH), Pohang, South Korea', u'Wook-Shin Han': u'Pohang University of Science and Technology (POSTECH), Pohang, South Korea', u'Sangyeon Lee': u'Pohang University of Science and Technology (POSTECH), Pohang, South Korea'}	big data, parallel processing, triangulation
2014	SIGMOD '14	Parallel Subgraph Listing in a Large-scale Graph	{u'Yingxia Shao': u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China', u'Bin Cui': u'Department of Computer Science and Engineering, HKUST, HongKong, China', u'Lei Chen': u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China', u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China': u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China', u'Department of Computer Science and Engineering, HKUST, HongKong, China': u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China'}	graph, graph algorithm, graph enumeration, subgraph listing
2014	SIGMOD '14	Efficient Cohesive Subgraphs Detection in Parallel	{u'Yingxia Shao': u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China', u'Lei Chen': u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China', u'Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University, BeiJing, China': u'Department of Computer Science and Engineering, HKUST, HongKong, China'}	cohesive subgraph, graph algorithm, subgraph-oriented, truss
2014	SIGMOD '14	Corleone: Hands-off Crowdsourcing for Entity Matching	{u'Chaitanya Gokhale': u'University of Wisconsin-Madison, Madison, WI, USA', u'Sanjib Das': u'University of Wisconsin-Madison & @WalmartLabs, Madison, WI, USA', u'University of Wisconsin-Madison & @WalmartLabs, Madison, WI, USA': u'University of Wisconsin-Madison, Madison, WI, USA', u'AnHai Doan': u'University of Wisconsin-Madison, Madison, WI, USA', u'University of Wisconsin-Madison, Madison, WI, USA': u'University of Wisconsin-Madison, Madison, WI, USA'}	active learning, crowdsourcing, entity matching
2014	SIGMOD '14	OASSIS: Query Driven Crowd Mining	{u'Yael Amsterdamer': u'Tel Aviv University, Tel Aviv, Israel', u'Susan B. Davidson': u'Tel Aviv University, Tel Aviv, Israel', u'Tel Aviv University, Tel Aviv, Israel': u'University of Pennsylvania, Philadelphia, PA, USA', u'Tova Milo': u'Tel Aviv University, Tel Aviv, Israel', u'University of Pennsylvania, Philadelphia, PA, USA': u'Tel Aviv University, Tel Aviv, Israel'}	crowd mining, ontologies, query languages
2014	SIGMOD '14	CrowdFill: Collecting Structured Data from the Crowd	{u'Stanford University, Stanford, CA, USA': u'Stanford University, Stanford, CA, USA', u'Hyunjung Park': u'Stanford University, Stanford, CA, USA'}	crowdsourcing, data collection, distributed tasks
2014	SIGMOD '14	Fun with Hardware Transactional Memory	{u'Maurice Herlihy': u'Brown University, Providence, RI, USA'}	transactional memory
2014	SIGMOD '14	Leveraging Compression in the Tableau Data Engine	[u'Richard Michael Grantham Wesley', u'Pawel Terlecki']	column stores, compression, vizualization
2014	SIGMOD '14	SpongeFiles: Mitigating Data Skew in Mapreduce Using Distributed Memory	{u'Khaled Elmeleegy': u'Google, Mountain View, CA, USA'}	handling data skew
2014	SIGMOD '14	Fast Database Restarts at Facebook	{u'Aakash Goel': u'Georgia Institute of Technology, Atlanta, GA, USA'}	database, recovery, restart, rollover, shared memory
2014	SIGMOD '14	Durable Write Cache in Flash Memory SSD for Relational and NoSQL Databases	{u'Bongki Moon': u'Samsung Electronics, Hwasung, South Korea', u'Woon-Hak Kang': u'Sungkyunkwan University, Suwon, South Korea', u'Sungkyunkwan University, Suwon, South Korea': u'Samsung Semiconductor Inc., Milpitas, CA, USA', u'Sang-Won Lee': u'Seoul National University, Seoul, South Korea'}	atomicity, durability, durable cache, ssd
2014	SIGMOD '14	Explore-by-example: An Automatic Query Steering Framework for Interactive Data Exploration	{u'Olga Papaemmanouil': u'University of Massachusetts, Amherst, Amherst, MA, USA', u'Brandeis University, Waltham, MA, USA': u'Brandeis University, Waltham, MA, USA', u'Kyriaki Dimitriadou': u'Brandeis University, Waltham, MA, USA'}	data exploration, database sampling, query formulation
2014	SIGMOD '14	Interactive Data Exploration Using Semantic Windows	{u'Brown University, Providence, RI, USA': u'Brown University, Providence, RI, USA', u'Alexander Kalinin': u'Brown University, Providence, RI, USA', u'Ugur Cetintemel': u'Brown University, Providence, RI, USA'}	data exploration, query processing
2014	SIGMOD '14	Discovering Queries Based on Example Tuples	{u'Kaushik Chakrabarti': u'Microsoft Research, Redmond, WA, USA', u'Surajit Chaudhuri': u'Microsoft, Bellevue, WA, USA', u'Microsoft Research, Redmond, WA, USA': u'Microsoft Research, Redmond, WA, USA', u'National University of Singapore, Singapore, Singapore': u'Microsoft Research, Redmond, WA, USA', u'Yanyan Shen': u'National University of Singapore, Singapore, Singapore'}	SQL query discovery, example tuples, filter selection, project join query, pruning
2014	SIGMOD '14	Knowing when You'Re Wrong: Building Fast and Reliable Approximate Query Processing Systems	{u'Sameer Agarwal': u'University of California, Berkeley, Berkeley, CA, USA', u'Henry Milner': u'University of California, Berkeley, Berkeley, CA, USA', u'University of California, Berkeley, Berkeley, CA, USA': u'University of California, Berkeley, Berkeley, CA, USA', u'Ameet Talwalkar': u'University of Michigan, Ann Arbor, Ann Arbor, MI, USA', u'Ariel Kleiner': u'University of California, Berkeley, Berkeley, CA, USA'}	approximate query processing, diagnostics, error estimation
2014	SIGMOD '14	A Sample-and-clean Framework for Fast and Accurate Query Processing on Dirty Data	{u'Sanjay Krishnan': u'UC Berkeley, Berkeley, CA, USA', u'Jiannan Wang': u'UC Berkeley, Berkeley, CA, USA', u'UC Berkeley, Berkeley, CA, USA': u'Tel Aviv University, Tel Aviv, Israel', u'Michael J. Franklin': u'Brown University, Providence, RI, USA'}	aggregate query, data cleaning, dirty data, sampling
2014	SIGMOD '14	Towards Dependable Data Repairing with Fixing Rules	{u'Jiannan Wang': u'UC Berkeley, Berkeley, CA, USA', u'UC Berkeley, Berkeley, CA, USA': u'Qatar Computing Research Institute (QCRI), Doha, Qatar'}	data cleaning rules, data repairing, dependable
2014	SIGMOD '14	Descriptive and Prescriptive Data Cleaning	{u'Ihab F. Ilyas': u'Qatar Computing Research Institute, Doha, Qatar', u'Anup Chalamalla': u'University of Waterloo, Waterloo, Canada', u'University of Waterloo, Waterloo, Canada': u'Qatar Computing Research Institute, Doha, Qatar'}	data cleaning, data integration, data quality, explanations, provenance
2014	SIGMOD '14	Fusing Data with Correlations	{u'Anish Das Sarma': u'University of Massachusetts, Amherst, MA, USA', u'Xin Luna Dong': u'AT&T Labs-Research, Bedminster, NJ, USA', u'Ravali Pochampally': u'University of Massachusetts, Amherst, MA, USA', u'University of Massachusetts, Amherst, MA, USA': u'Google Inc., Mountain View, CA, USA'}	correlated sources, data fusion, integration
2014	SIGMOD '14	Efficient Summarization Framework for Multi-attribute Uncertain Data	{u'University of California- Irvine, Irvine, CA, USA': u'University of California- Irvine, Irvine, CA, USA', u'Jie Xu': u'University of California- Irvine, Irvine, CA, USA', u'Dmitri V. Kalashnikov': u'University of California- Irvine, Irvine, CA, USA'}	multi-attributes, summarization, uncertain data
2014	SIGMOD '14	Incremental Elasticity for Array Databases	{u'Jennie Duggan': u'MIT, Cambridge, MA, USA', u'MIT, Cambridge, MA, USA': u'MIT, Cambridge, MA, USA'}	data placement, elasticity
2014	SIGMOD '14	The PH-tree: A Space-efficient Storage Structure and Multi-dimensional Index	{u'Christoph Zimmerli': u'ETH Zurich, Zurich, Switzerland', u'Tilmann Z\xe4schke': u'ETH Zurich, Zurich, Switzerland', u'ETH Zurich, Zurich, Switzerland': u'ETH Zurich, Zurich, Switzerland'}	hypercube, multi-dimensional index, patricia-trie, quadtree, skewed data, space efficiency, spatial index
2014	SIGMOD '14	Parallel Data Analysis Directly on Scientific File Formats	{u'Spyros Blanas': u'The Ohio State University, Columbus, OH, USA', u'Lawrence Berkeley National Laboratory, Berkeley, CA, USA': u'Lawrence Berkeley National Laboratory, Berkeley, CA, USA', u'Kesheng Wu': u'Lawrence Berkeley National Laboratory, Berkeley, CA, USA', u'The Ohio State University, Columbus, OH, USA': u'Lawrence Berkeley National Laboratory, Berkeley, CA, USA', u'Surendra Byna': u'Lawrence Berkeley National Laboratory, Berkeley, CA, USA'}	HDF5, in situ, parallel processing
2014	SIGMOD '14	Optimizing Queries over Partitioned Tables in MPP Systems	[u'Lyublena Antova', u'Amr El-Helw', u'Mohamed A. Soliman', u'Zhongxian Gu', u'Michalis Petropoulos', u'Florian Waas']	mpp systems, partitioning, query optimization
2014	SIGMOD '14	Exploiting Ordered Dictionaries to Efficiently Construct Histograms with Q-error Guarantees in SAP HANA	{u'Guido Moerkotte': u'University of Mannheim, Mannheim, Germany', u'David DeHaan': u'SAP AG, Walldorf, Germany', u'University of Mannheim, Mannheim, Germany': u'SAP AG, Walldorf, Germany'}	cardinality estimation, histogram
2014	SIGMOD '14	Parallel I/O Aware Query Optimization	{u'Pedram Ghodsnia': u'University of Waterloo, Waterloo, ON, Canada'}	I/O cost model, SSD, access path, full table scan, index scan, parallel I/O, prefetching, query optimization
2014	SIGMOD '14	Orca: A Modular Query Optimizer Architecture for Big Data	{u'Mohamed A. Soliman': u'Google Inc., Mountain View, CA, USA'}	cost model, mpp, parallel processing, query optimization
2014	SIGMOD '14	Scalable Similarity Search for SimRank	{u'Mitsuru Kusumoto': u'National Institute of Informatics, Tokyo, Japan', u'Takanori Maehara': u'National Institute of Informatics, Tokyo, Japan'}	SimRank, scalable
2014	SIGMOD '14	Natural Language Question Answering over RDF: A Graph Data Driven Approach	{u'Lei Zou': u'Peking University, Beijing, China', u'Microsoft Research Asia, Beijing, China': u'Peking University, Beijing, China', u'Ruizhe Huang': u'Microsoft Research Asia, Beijing, China', u'Peking University, Beijing, China': u'The Chinese University of Hong Kong, Hong Kong, China', u'Haixun Wang': u'Peking University, Beijing, China'}	RDF, graph database, question answering
2014	SIGMOD '14	Querying Big Graphs Within Bounded Resources	{u'Wenfei Fan': u'University of Edinburgh, Edinburgh, United Kingdom', u'University of Edinburgh, Edinburgh, United Kingdom': u'Southwest Jiaotong University, Chengdu, China', u'Xin Wang': u'UC Santa Barbara, California, USA'}	bounded resource, graph querying, pattern matching
2014	SIGMOD '14	TriAD: A Distributed Shared-nothing RDF Engine Based on Asynchronous Message Passing	{u'Max-Planck Institute for Informatics, Saarbr\xfccken, Germany': u'University of Antwerp, Antwerp, Belgium', u'Stephan Seufert': u'Max-Planck Institute for Informatics, Saarbr\xfccken, Germany', u'Sairam Gurajada': u'Max-Planck Institute for Informatics, Saarbr\xfccken, Germany'}	asynchronous message passing, distributed RDF indexing \&\#38; SparQL processing, join-ahead pruning, parallel join evaluation
2014	SIGMOD '14	The Analytical Bootstrap: A New Method for Fast Error Estimation in Approximate Query Processing	{u'Kai Zeng': u'University of California, Los Angeles, Los Angeles, CA, USA', u'Shi Gao': u'University of Michigan, Ann Arbor, MI, USA', u'University of California, Los Angeles, Los Angeles, CA, USA': u'University of California, Los Angeles, Los Angeles, CA, USA'}	approximate query processing, bootstrap, error estimation
2014	SIGMOD '14	Materialization Optimizations for Feature Selection Workloads	{u'Arun Kumar': u'Stanford University, Palo Alto, CA, USA', u'Ce Zhang': u'University of Wisconsin-Madison, Madison, WI, USA', u'University of Wisconsin-Madison, Madison, WI, USA': u'University of Wisconsin-Madison, Madison, WI, USA'}	feature selection, materialization, statistical analytics
2014	SIGMOD '14	LINVIEW: Incremental View Maintenance for Complex Analytical Queries	{u'Mohammed ElSeidy': u'EPFL, Lausanne, Switzerland', u'Milos Nikolic': u'EPFL, Lausanne, Switzerland', u'EPFL, Lausanne, Switzerland': u'EPFL, Lausanne, Switzerland'}	compilation, incremental view maintenance, linear algebra, machine learning, spark
2014	SIGMOD '14	Towards Indexing Functions: Answering Scalar Product Queries	{u'Pouya Yanki': u'ETH ZURICH, ZURICH, Switzerland', u'ETH ZURICH, ZURICH, Switzerland': u'ETH ZURICH, ZURICH, Switzerland', u'Arijit Khan': u'ETH ZURICH, ZURICH, Switzerland'}	function indexing, moving object indexing, planar index, scalar product query
2014	SIGMOD '14	Complex Event Analytics: Online Aggregation of Stream Sequence Patterns	{u'Worcester Polytechnic Institute, Worcester, MA, USA': u'Worcester Polytechnic Institute, Worcester, MA, USA', u'Google inc, Seattle, WA, USA': u'Worcester Polytechnic Institute, Worcester, MA, USA', u'Yingmei Qi': u'Google inc, Seattle, WA, USA', u'Lei Cao': u'Worcester Polytechnic Institute, Worcester, MA, USA'}	aggregation, complex event processing, sequence pattern
2014	SIGMOD '14	On Complexity and Optimization of Expensive Queries in Complex Event Processing	{u'Yanlei Diao': u'UMass Amherst, Amherst, MA, USA', u'UMass Amherst, Amherst, MA, USA': u'UMass Amherst, Amherst, MA, USA', u'Haopeng Zhang': u'UMass Amherst, Amherst, MA, USA'}	complex event processing, complexity analysis, query optimization
2014	SIGMOD '14	Resource-oriented Approximation for Frequent Itemset Mining from Bursty Data Streams	{u'Yoshitaka Yamamoto': u'University of Yamanashi, Kofu, Japan', u'Koji Iwanuma': u'University of Yamanashi, Kofu, Japan', u'University of Yamanashi, Kofu, Japan': u'University of Yamanashi, Kofu, Japan'}	approximation, bursty data stream, itemset mining
2014	SIGMOD '14	AutoPlait: Automatic Mining of Co-evolving Time Sequences	{u'Yasuko Matsubara': u'Kumamoto University, Kumamoto, Japan', u'Yasushi Sakurai': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Kumamoto University, Kumamoto, Japan': u'Kumamoto University, Kumamoto, Japan'}	automatic mining, time-series data
2014	SIGMOD '14	How to Stop Under-utilization and Love Multicores	{u'Anastasia Ailamaki': u'EPFL, Lausanne, Switzerland', u'Erietta Liarou': u'EPFL, Lausanne, Switzerland', u'Pinar T\xf6z\xfcn': u'EPFL, SAP AG, Lausanne, Switzerland', u'EPFL, Lausanne, Switzerland': u'EPFL, Lausanne, Switzerland'}	micro-architectural utilization, multicores, numa, olap, oltp
2014	SIGMOD '14	GenBase: A Complex Analytics Genomics Benchmark	{u'Intel, Santa Clara, CA, USA': u'MIT, Cambridge, MA, USA', u'Nadathur Rajagopalan Satish': u'MIT, Cambridge, MA, USA', u'Manasi Vartak': u'Intel, Santa Clara, CA, USA', u'MIT, Cambridge, MA, USA': u'Intel, Santa Clara, CA, USA', u'Rebecca Taft': u'MIT, Cambridge, MA, USA'}	array dbms, benchmarking, scientific dbms
2014	SIGMOD '14	The Next Generation Operational Data Historian for IoT Based on Informix	{u'Xiaoyan Chen': u'IBM China Research Lab, Beijing, China', u'Kai Liu': u'IBM Informix Software Team, San Francisco, CA, USA', u'Sheng Huang': u'IBM China Research Lab, Shanghai, China', u'IBM China Research Lab, Beijing, China': u'IBM Informix Software Team, San Francisco, CA, USA', u'Yaoliang Chen': u'IBM China Research Lab, Beijing, China', u'IBM China Research Lab, Shanghai, China': u'IBM China Research Lab, Beijing, China'}	relational DB, time series DB
2014	SIGMOD '14	Druid: A Real-time Analytical Data Store	[u'Fangjin Yang', u'Eric Tschetter', u'Xavier L\xe9aut\xe9', u'Nelson Ray', u'Gian Merlino', u'Deep Ganguli']	OLAP, analytics, column-oriented, distributed, fault-tolerant, highly available, open source, real-time
2014	SIGMOD '14	Storm@Twitter	{u'Ankit Toshniwal': u'University of Wisconsin, Madison, WI, USA'}	real-time query processing, stream data management
2014	SIGMOD '14	Robust Set Reconciliation	{u'Di Chen': u'Hong Kong University of Science and Technology, Hong Kong, China', u'Hong Kong University of Science and Technology, Hong Kong, China': u'Reykjavik University, Reykjavik, Iceland', u'Christian Konrad': u'Hong Kong University of Science and Technology, Hong Kong, China', u'Ke Yi': u'Indiana University Bloomington, Bloomington, IN, USA', u'Reykjavik University, Reykjavik, Iceland': u'Aarhus University, Aarhus, Denmark'}	communication cost, error correction under noise, near linear-time algorithm, randomization, set reconciliation
2014	SIGMOD '14	Efficient Algorithms for Optimal Location Queries in Road Networks	{u'Zitong Chen': u'Sun Yat-Sen University, Guangzhou, China', u'Raymond Chi-Wing Wong': u'Sun Yat-Sen University, Guangzhou, China', u'Sun Yat-Sen University, Guangzhou, China': u'Sun Yat-Sen University, Guangzhou, China', u'The Hong Kong University of Science and Technology, Hong Kong, China': u'The Hong Kong University of Science and Technology, Hong Kong, China', u'Yubao Liu': u'The Hong Kong University of Science and Technology, Hong Kong, China'}	nearest location component, optimal location query, road network
2014	SIGMOD '14	Hypersphere Dominance: An Optimal Approach	{u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong': u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong', u'Cheng Long': u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong', u'Raymond Chi-Wing Wong': u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong'}	hyperbola, hypersphere dominance, pruning
2014	SIGMOD '14	Density-based Place Clustering in Geo-social Networks	{u'The University of Hong Kong, Hong Kong, Hong Kong': u'The University of Hong Kong, Hong Kong, Hong Kong', u'Jieming Shi': u'The University of Hong Kong, Hong Kong, Hong Kong', u'Nikos Mamoulis': u'The University of Hong Kong, Hong Kong, Hong Kong'}	density-based clustering, geo-social network, spatial indexing
2014	SIGMOD '14	Efficient Location-aware Influence Maximization	{u'Guoliang Li': u'Tsinghua University, Beijing, China', u'Shuo Chen': u'Tsinghua University, Beijing, China', u'Tsinghua University, Beijing, China': u'NUS, Singapore, Singapore'}	influence maximization, location aware, social network
2014	SIGMOD '14	Influence Maximization: Near-optimal Time Complexity Meets Practical Efficiency	{u'Nanyang Technological University, Singapore, Singapore': u'Nanyang Technological University, Singapore, Singapore', u'Xiaokui Xiao': u'Nanyang Technological University, Singapore, Singapore', u'Youze Tang': u'Nanyang Technological University, Singapore, Singapore'}	algorithm, influence maximization
2014	SIGMOD '14	In Search of Influential Event Organizers in Online Social Networks	{u'School of Computer Engineering, Nanyang Technological University, Singapore, Singapore': u'SKLSDE Lab, Beihang University, Beijing, China', u'Kaiyu Feng': u'LILY, Interdisciplinary Graduate School, Nanyang Technological University, Singapore, Singapore', u'Gao Cong': u'School of Computer Engineering, Nanyang Technological University, Singapore, Singapore', u'LILY, Interdisciplinary Graduate School, Nanyang Technological University, Singapore, Singapore': u'School of Computer Engineering, Nanyang Technological University, Singapore, Singapore'}	event organization, event-based social network, influence maximization
2014	SIGMOD '14	HYDRA: Large-scale Social Identity Linkage via Heterogeneous Behavior Modeling	{u'Carnegie Mellon University, Pittsburgh, PA, USA': u'Chinese Academy of Sciences, Beijing, China', u'Siyuan Liu': u'Carnegie Mellon University, Pittsburgh, PA, USA', u'Shuhui Wang': u'Singapore Management University, Singapore, UNK, Singapore', u'Chinese Academy of Sciences, Beijing, China': u'Peking University, Beijing, China', u'Feida Zhu': u'Carnegie Mellon University, Pittsburgh, PA, USA'}	heterogeneous behavior model, multiple information, social networks, user linkage
2014	SIGMOD '14	JECB: A Join-extension, Code-based Approach to OLTP Data Partitioning	{u'Oracle Labs, Redwood City, USA': u'University of Wisconsin-Madison, Madison, USA', u'Jeffrey F. Naughton': u'University of Wisconsin-Madison, Madison, USA', u'Khai Q. Tran': u'Oracle Labs, Redwood City, USA'}	OLTP, distributed, parallel, partitioning
2014	SIGMOD '14	Scalable Atomic Visibility with RAMP Transactions	{u'UC Berkeley, Berkeley, CA, USA': u'University of Sydney, Sydney, Australia', u'Joseph M. Hellerstein': u'UC Berkeley, Berkeley, CA, USA', u'Peter Bailis': u'UC Berkeley, Berkeley, CA, USA', u'University of Sydney, Sydney, Australia': u'UC Berkeley, Berkeley, CA, USA', u'Alan Fekete': u'UC Berkeley, Berkeley, CA, USA'}	atomic visibility, atomicity, non-blocking, performance, read atomic, scalability, transactions
2014	SIGMOD '14	Lazy Evaluation of Transactions in Database Systems	{u'Yale University, New Haven, CT, USA': u'Google, Mountain View, CA, USA', u'Jose M. Faleiro': u'Yale University, New Haven, CT, USA', u'Alexander Thomson': u'Yale University, New Haven, CT, USA'}	acid transactions, deterministic database systems, load balancing
2014	SIGMOD '14	PLANET: Making Progress with Commit Processing in Unpredictable Environments	{u'Gene Pang': u'UC Berkeley, Berkeley, CA, USA', u'Brown University, Providence, RI, USA': u'University of Sydney, Sydney, Australia', u'UC Berkeley, Berkeley, CA, USA': u'Brown University, Providence, RI, USA', u'Tim Kraska': u'UC Berkeley, Berkeley, CA, USA'}	commit likelihood, geo-replication, speculative commits, transaction programming model
2014	SIGMOD '14	How I Learned to Stop Worrying and Love Compilers	[u'Eric Sedlar']	hardware conscious software, sql
2014	SIGMOD '14	SIGMOD Jim Gray Doctoral Dissertation Award Talk	[u'Andy Pavlo']	
2014	SIGMOD '14	SIGMOD Jim Gray Doctoral Dissertation Award Talk	[u'Aditya Parameswaran']	
2014	SIGMOD '14	Edgar F. Codd Innovations Award Talk	[u'Martin Kersten']	
2015	SIGMOD '15 PhD Symposium	Provenance-Driven Data Curation Workflow Analysis	{u'Tianhong Song': u'University of California, Davis, Davis, CA, USA'}	data curation, workflow analysis, workflow design
2015	SIGMOD '15 PhD Symposium	Structurally Tractable Uncertain Data	{u'Antoine Amarilli': u'Institut Mines-T\xe9l\xe9com; T\xe9l\xe9com ParisTech; CNRS LTCI, Paris, France'}	data, order, probabilistic, structure, tractability, treewidth, uncertain
2015	SIGMOD '15 PhD Symposium	Recommending Tours and Places-of-Interest Based on User Interests from Geo-tagged Photos	{u'Kwan Hui Lim': u'The University of Melbourne, Melbourne, Victoria, Australia'}	flickr, orienteering problem, social networks, tour recommendation, travel itinerary, user interests, wikipedia
2015	SIGMOD '15 PhD Symposium	Flexible Query Answering over Graph-modeled Data	{u'Antonio Maccioni': u'Roma Tre University, Rome, Italy'}	approximate graph querying, flexible queries, graph compression, graph database modeling, keyword search
2015	SIGMOD '15 PhD Symposium	Efficient Query Processing in Time Series	{u'Yuhong Li': u'University of Macau, Macao, Macao'}	longest-lasting correlation, time series, time series motif
2015	SIGMOD '15 PhD Symposium	Towards Window Analytics over Large-scale Graphs	{u'National University of Singapore, Singapore, Singapore': u'National University of Singapore, Singapore, Singapore', u'Qi Fan': u'National University of Singapore, Singapore, Singapore'}	graph query, k-hop, large scale graph, topological order, window
2015	SIGMOD '15 PhD Symposium	The Relational Way To Dam The Flood Of Genome Data	{u'Sebastian Dorok': u'Bayer Pharma AG/ University of Magdeburg, Magdeburg, Germany'}	data compression, genome analysis, genome data management
2015	SIGMOD '15 PhD Symposium	Generating Actionable Knowledge from Big Data	{u'Xiu Susie Fang': u'The University of Adelaide, Adelaide, Australia'}	dom tree, knowledge base, knowledge fusion
2015	SIGMOD '15 PhD Symposium	From Good Research to Good Papers: A Personal Journey	{u'Tova Milo': u'Tel Aviv University, Tel Aviv, Israel'}	good research, personal view
2015	SIGMOD '15	DunceCap: Compiling Worst-Case Optimal Query Plans	{u'Stanford University, Stanford, CA, USA': u'Stanford University, Stanford, CA, USA', u'Adam Perelman': u'Stanford University, Stanford, CA, USA'}	algorithms, graph processing, relational joins
2015	SIGMOD '15	One Loop Does Not Fit All	{u'Harvard University, Cambridge, USA': u'Harvard University, Cambridge, USA', u'Styliani Pantela': u'Harvard University, Cambridge, USA'}	column-stores, just-in-time code generation
